brewery_id,brewery_name,beer_id,beer_name,beer_style,beer_abv,beer_ibu,beer_description,rating_score,rating_count
45113,8th Wonder Brewery,262399,Rocket Fuel - Vietnamese Coffee Porter,Porter - Coffee,4.6,0,Houston's ORIGINAL Vietnamese Coffee Porter. Cafe Sua Da of beer! A Greenway Coffee Co. collabor8ion brew.,3.996,15439
45113,8th Wonder Brewery,488754,Dome Faux'm,Cream Ale,5.2,24,"A tip of our hat to the foamy suds once served at the Astrodome, this Houston classic Cream Ale is a pre-Prohibition style brew that is light, crisp, and easy drinking. Whether it's the big game or the big chill, Dome Faux'm is your personal championship beer.",3.518,13955
45113,8th Wonder Brewery,262828,Hopston - TxIPA,IPA - English,6.2,88,"Most people are familiar with India Pale Ales and West Coast IPAs, but now it's our turn to brand that cattle. And that cattle's name is Hopston. This hoppy brew is approachable and balanced; enjoyable year round and perfectly suited for the hot Texas summer. You're welcome and, yes, you may have another.",3.663,11326
45113,8th Wonder Brewery,262830,Intellectuale,Golden Ale,5.7,18,Blonde/Golden hybrid with Belgian Wit yeast,3.566,6936
45113,8th Wonder Brewery,261194,Alternate Universe,Altbier,4.7,26,"In the Alternate Universe, the malt planets and hop stars align with the yeast sun to create this otherworldly ale. Existing in a parallel dimension somewhere between an Amber ale and a Brown ale, this sublime, old German ale has a malty backbone with a balanced hop bite. Extended conditioning produces a smooth and flavorful lib8ion. This superior brew is never too light, never too dark.",3.568,4941
45113,8th Wonder Brewery,624009,Haterade,Sour - Gose,3.3,12,"Haterade is an Htown twist on a Gose, a traditional German sour wheat beer brewed with coriander & sea salt.
This refreshingly tart beer has a beautiful peachy aroma with a sour & salty citrus kick that finishes with a clean wheat flavor.
We truly appreciate the tremendous amount of support we have received from the community, but this beer goes out to the haters. Beer is fun and universal. The beer community is collaborative, open, and supportive. It isn't elitist or exclusive. We take our craft seriously, and while we focus on brewing high-quality, tasty brews, we like to have fun, too. This beer pokes fun at the sour pusses in this world. Quit being so salty. Lighten up, grab a Haterade and enjoy!",3.607,4715
45113,8th Wonder Brewery,666691,Brewston Texas Pale Ale,Pale Ale - American,5.8,45,"Texas Pale Ale brewed with Citra and dry-hopped with Simcoe. This brew is part of our rotating hop series in which we brew with only the freshest, finest hops available.",3.628,4399
45113,8th Wonder Brewery,1230918,Weisstheimer,Hefeweizen,5.4,10,"Traditional German Hefeweizen. 
Well balanced brew with prominent aromas of banana & clove imparted by the yeast",3.648,4068
45113,8th Wonder Brewery,797081,Astroturf,Cream Ale,5.2,24,"Throwback Cream Ale dry-hopped with a healthy amount of Amarillo hops
Smooth, easy drinking beer bolstered by a pungeant floral, fruity, and citrus aroma",3.647,3725
45113,8th Wonder Brewery,1464876,Cougar Paw,Red Ale - American Amber / Red,5.2,16,"Special brew @8thWonderBrew fest 2016 & UH athletic events.

Malt forward sweetness fades into a roasted, dry easy-sipping finish
Designed to enjoy a few while rooting for the Coogs!",3.584,3622
45113,8th Wonder Brewery,863925,Dream Shake,Stout - American,8.0,34,"A robust American stout with notes of chocolate and coffee that come entirely from the roasted malts.
Lightly hopped and full of flavor, Dream Shake is a rich, malty beer that is strong and elusive.
This hall of fame brew is perfect for the winter season. Get it while you can.",3.895,3045
45113,8th Wonder Brewery,262771,IP8,IPA - Imperial / Double,8.8,88,Hoppy. Sticky. Tasty. Need we say more?,3.741,3065
45113,8th Wonder Brewery,849693,Premium Goods,Belgian Dubbel,8.0,18,Abbey Style Dubbel Brewed w/ Texas Honey,3.762,2519
45113,8th Wonder Brewery,2467152,Procrastinator,IPA - Session / India Session Ale,4.5,40,"Your Official Beer of Doing Nothing! This flavorful, smooth-sipper is PACKED with late addition Motueka and Ekuanot hops. Sit. Open. Enjoy. Repeat.",3.514,2232
45113,8th Wonder Brewery,1889780,Boss Beer,Wheat Beer - American Pale Wheat,5.2,12,"Wheat Ale brewed with pineapple juice
Refreshing brew that has a subtle hint of pineapple flavor and aroma
Collabor8ion brew with Slim Thug",3.465,2167
45113,8th Wonder Brewery,1092662,Pharmhouse,Farmhouse Ale - Saison,4.9,0,Agave Saison,3.612,1756
45113,8th Wonder Brewery,1076552,Mission Control Porter,Porter - American,4.6,18,"English Style Brown Porter
2015 US Open Beer Championship Gold Medal (http://www.usopenbeer.com)
Velvety smooth with hints of dark cocoa, coffee, and toffee flavors
Medium body with a creamy head and pleasantly dry finish
Mild, roasty aroma",3.704,1573
45113,8th Wonder Brewery,2252738,People's Champ,Kristallweizen,4.9,10,"A crystal-clear, traditional German wheat beer
Milder cousin of Weisstheimer Hefeweizen, with subtler aromas/flavors of banana & clove
A collabor8ion brew with Paul Wall",3.53,1455
45113,8th Wonder Brewery,1596204,Instant Classic,Lager - Helles,5.2,13,,3.537,1234
45113,8th Wonder Brewery,502757,French Toast,Altbier,4.8,20,"Who says you can't have beer for breakfast?!?!
Ale brewed with maple syrup, cinnamon sticks and whole vanilla beans
Need we say more?",3.6,954
45113,8th Wonder Brewery,584044,BrewGK Candy Apple Ale,Kölsch,5.7,11,"Ale brewed with green apples and homemade caramel.

Collabor8ion brew with Bun B of UGK.",3.423,949
45113,8th Wonder Brewery,2734374,Cloud 8,IPA - New England,7.0,60,,3.79,784
45113,8th Wonder Brewery,1933209,Side Hustle,Sour - Gose,4.3,12,Tequila Barrel Aged Haterade Gose,3.678,708
45113,8th Wonder Brewery,2040956,S.L.A.B,IPA - American,6.0,40,,3.719,721
45113,8th Wonder Brewery,1929621,Baller Status,Stout - American Imperial / Double,8.0,22,Bourbon Barrel Aged Dream Shake,3.959,675
43137,Alamo Beer Company,262533,Alamo Golden Ale,Golden Ale,4.75,18,Golden Ale or American Blonde; Sweet and subtle at the same time.,3.308,16934
43137,Alamo Beer Company,1000595,Amber Lager,Lager - Vienna,5.5,0,,3.486,6416
43137,Alamo Beer Company,1000411,German Pale Ale,Pale Ale - International,5.2,0,"A rarely seen traditional style, hoppy and medium bodied with a balanced malt finish.  Just say, ""GPA.""",3.413,4345
43137,Alamo Beer Company,1000421,Alamo Pilsner,Pilsner - German,5.1,0,"A crisp classic German-style pils, the color of Texas sunshine with a distinctive old world flavor.",3.4,2902
43137,Alamo Beer Company,1980883,Alamo IPA,IPA - American,5.5,0,http://www.alamobeer.com/single-post/2017/02/20/Alamo-IPA,3.427,1898
43137,Alamo Beer Company,1441917,Fiestaval - Belgian White Ale,Witbier,4.5,12,Refreshing Unfiltered Wheat with Notes of Orange Peel and Coriander,3.558,1693
43137,Alamo Beer Company,1267843,Oktoberfest,Märzen,6.0,15,,3.574,1484
43137,Alamo Beer Company,1310919,Holiday IPA,IPA - American,7.1,65,,3.52,1319
43137,Alamo Beer Company,1628061,Summer Ale,Kölsch,4.9,25,"A traditional German-style Kölsch Ale made with Czech hops. The taste is light, crisp, and clean with an aroma that is both floral and peppery. ",3.473,875
43137,Alamo Beer Company,1695045,Munich Dark Lager,Lager - Dark,4.9,0,"A winter dunkel style dark lager with a smooth, subtle chocolate flavor and dry, creamy finish. Zum woh!!",3.691,808
43137,Alamo Beer Company,1000413,Maibock,Bock - Hell / Maibock / Lentebock,6.9,22,"A strong, bronze Bavarian style spring lager with a sweet and malty character and a refreshingly crisp, full-bodied flavor.",3.666,748
43137,Alamo Beer Company,2837868,Alamosaic,IPA - American,7.0,70,"This brew stands tall with a hoppy character and an attitude to match. Created to honor the fighting spirit of the Alamo and the rich cultural mosaic for which Texas stands. MALTS: Pilsner, Pale Wheat. HOPS: Mosaic, Amarillo",3.632,770
43137,Alamo Beer Company,2286394,White,Witbier,4.5,0,,3.53,498
43137,Alamo Beer Company,3167891,Fiestaval Watermelon Lager,Lager - American Light,3.4,15,,3.172,488
43137,Alamo Beer Company,1334207,Horchata Porter,Porter - Other,7.2,0,,3.615,340
43137,Alamo Beer Company,1057801,Schwarzbier,Schwarzbier,4.2,0,,3.777,287
43137,Alamo Beer Company,1354921,Village Idiot,Bock - Doppelbock,8.0,18,"Malty, caramel, stong German style lager",3.803,294
43137,Alamo Beer Company,3108422,North Wall,Pale Ale - American,5.7,50,"A taste worth fighting for—this Pale Ale is crafted as a nod to the Alamo’s North Wall which withstood the brunt of the battle.

MALTS: Pilsner, Caramunich
HOPS: German Magnum, Mandarina Bavaria",3.303,284
43137,Alamo Beer Company,3189210,Eighteen Pound Pils,Pilsner - German,5.3,0,German style pilsner with an Old-world flavor and the color of Texas sunshine,3.531,278
43137,Alamo Beer Company,2612675,300 Tricentennial,Traditional Ale,3.6,0,,3.345,255
43137,Alamo Beer Company,2581449,Mosaic IPA,IPA - American,6.6,80,,3.494,267
43137,Alamo Beer Company,3036966,Commanders Amber,Lager - Vienna,5.5,24,Malty Vienna-style lager with notes of caramel that finish dry,3.517,220
43137,Alamo Beer Company,3091285,Luna Blanca White,Belgian Blonde,4.5,12,An unfiltered Belgian-style wheat beer brewed with coriander and orange peel.,3.473,204
43137,Alamo Beer Company,1095976,Hefe,Hefeweizen,5.2,12,"A traditional German style, top fermenting ale brewed with a large percentage of malted wheat with a subtle banana and clove flavors and aromas.

Style - Bavarian Hefe Weissbier (Unfiltered Wheat)",3.702,160
43137,Alamo Beer Company,3291139,Russian Imperial Coffee Milk Stout,Stout - Coffee,10.0,55,Imperial coffee milk stout,4.099,154
9316,Armadillo Ale Works™,621657,Brunch Money™ ,Stout - Imperial / Double White,10.0,70,"Imperial Golden Stout
Rise and shine, over-sleepers. Breakfast has come and gone and it’s time to get your brunch on with this stout-inspired golden ale. This hearty brew, with sweet flavors of coffee, vanilla, and chocolate, will awaken your tastebuds and make your late start a great start.

Made with lactose, maple syrup, cacao, vanilla, and coffee from West Oak Coffee Roasters (Denton, TX).",3.947,6491
9316,Armadillo Ale Works™,177447,Quakertown™,Stout - Imperial / Double Oatmeal,9.5,50,"Gold Medal- Imperial Stout Category
2014 Great American Beer Festival®

Quakertown Stout is a slamming concoction of dark roasted malts, oats, and the most robust maple syrup we could get our hands on. We brew it to commemorate the original Quakertown community (1875-1922) and the enriching music festivals and community events that are held in Quakertown Park today.

Made with two row, brown, roasted barley, Blackprinz, and wheat malts; along with oats and maple syrup. Hopped with Columbus hops.",3.903,5044
9316,Armadillo Ale Works™,314098,Greenbelt™,Farmhouse Ale - Saison,5.2,20,"Silver Medal - 2019 US Open Beer Championship - Specialty Wheat Category

We tip our caps to Texas’ perpetual Summer with this American-Belgian-Weizen hybrid. Named for the Greenbelt Trail in Northeast Denton, crisp citrus flavors shine bright in this light-golden brew; a refreshing match for whatever trail you’re on.

Made with malted wheat, two row barley, & honey malt. Hopped with Cascade and Santium hops. Spiced with grapefruit peel and coriander.",3.55,4591
9316,Armadillo Ale Works™,1695072,Honey Please™,Honey Beer,5.3,16,"Gold Medal - Honey Beer Category 2018 World Beer Cup®

Bronze Medal- Honey Beer Category 2017 Great American Beer Festival®

Honey Malt, Mesquite Beans, and Texas Honey come together harmoniously in this delicious blonde ale. Its easy-drinking and well-balanced steez will leave you begging the bees and the trees for more Honey Please!",3.633,3908
9316,Armadillo Ale Works™,2165924,Land Yacht™,IPA - American,7.3,75,"This hop forward ale goes overboard with tropical citrus flavors and a sturdy malt backbone to balance out the boatload of hops used in each batch. This IPA is a delicious choice for any fantastic voyage.

Brewed with Azacca, Mosaic, Citra, Simcoe, Cascade Centennial, & CTZ hops.",3.771,3339
9316,Armadillo Ale Works™,762521,WunderMelon™,Fruit Beer,5.5,28,"If you can't take the heat, grab summer by the rinds
and take a big, juicy bite. We crafted this German Kölsch and added real watermelon to create a wonderfully refreshing brew to help you keep it cool.",3.525,2117
9316,Armadillo Ale Works™,2753420,Cosmic Yacht™,IPA - Imperial / Double,8.8,100,"Greetings, Earthlings! The countdown to liftoff has begun for your faster-than-light voyage through the cosmos. With a supernova of the juiciest hops in any quadrant, your taste buds will reach an array of celestial flavors and exotic aromas. 

Brewed with Galaxy, Strata, Simcoe, Apollo, Comet, & Ekuanot hops. ",3.894,1236
